,Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
5127,2014-11-25 14:00:00,104.832,31.912999999999997,599.46,150.732,92,77,65.72,16.900000000000002,32.813
5128,2014-11-25 14:30:00,103.96799999999999,31.815999999999995,599.169,149.99,92,77,65.72,15.600000000000001,32.78
5129,2014-11-25 15:00:00,103.776,31.427999999999997,592.767,146.174,92,79,69.96000000000001,16.900000000000002,32.78
5130,2014-11-25 15:30:00,104.64,31.330999999999996,595.386,146.598,92,79,69.96000000000001,15.600000000000001,32.78
5131,2014-11-25 16:00:00,103.29599999999999,31.04,580.254,140.98000000000002,92,77,65.72,16.900000000000002,32.747
5132,2014-11-25 16:30:00,102.624,31.04,574.1429999999999,139.496,92,77,65.72,15.600000000000001,32.747
5133,2014-11-25 17:00:00,102.432,31.04,577.538,139.70800000000003,90,79,74.2,15.600000000000001,32.747
5134,2014-11-25 17:30:00,102.33599999999998,31.04,580.157,140.98000000000002,90,79,74.2,15.600000000000001,32.747
5135,2014-11-25 18:00:00,100.89599999999999,30.749,562.697,134.93800000000002,88,79,78.44,13.0,32.78
5136,2014-11-25 18:30:00,100.032,30.749,561.339,134.93800000000002,86,79,83.74000000000001,13.0,32.78
5137,2014-11-25 19:00:00,96.47999999999999,30.361,529.8140000000001,125.29200000000002,86,79,83.74000000000001,15.600000000000001,32.78
5138,2014-11-25 19:30:00,85.824,29.293999999999997,460.071,106.95400000000001,86,79,83.74000000000001,13.0,32.813
5139,2014-11-25 20:00:00,86.88,29.391,462.302,108.12,85,79,89.04,10.4,32.813
5140,2014-11-25 20:30:00,86.88,29.488,465.503,108.968,85,79,89.04,6.5,32.846000000000004
5141,2014-11-25 21:00:00,86.592,29.488,464.242,108.33200000000001,85,79,89.04,7.800000000000001,32.846000000000004
5142,2014-11-25 21:30:00,85.44,29.391,451.826,108.12,85,79,89.04,6.5,32.846000000000004
5143,2014-11-25 22:00:00,85.632,29.293999999999997,449.013,108.12,85,79,89.04,6.5,32.879000000000005
5144,2014-11-25 22:30:00,85.44,29.197,447.267,108.01400000000001,83,79,94.34,3.9000000000000004,32.879000000000005
5145,2014-11-25 23:00:00,85.44,29.293999999999997,456.094,108.12,83,79,94.34,3.9000000000000004,32.879000000000005
5146,2014-11-25 23:30:00,85.728,29.197,450.46799999999996,107.908,85,79,89.04,7.800000000000001,32.879000000000005
5147,2014-11-26 00:00:00,84.0,28.906,427.576,105.682,85,79,89.04,7.800000000000001,32.846000000000004
5148,2014-11-26 00:30:00,77.472,28.323999999999998,382.956,99.534,83,79,94.34,6.5,32.846000000000004
5149,2014-11-26 04:00:00,76.70400000000001,28.032999999999998,386.351,98.58,83,77,87.98,6.5,32.78
5150,2014-11-26 04:30:00,76.32,27.936,385.09,98.58,83,77,87.98,6.5,32.78
5151,2014-11-26 05:00:00,77.472,28.032999999999998,391.395,99.746,83,77,87.98,7.800000000000001,32.78
5152,2014-11-26 05:30:00,79.104,28.323999999999998,404.005,103.24400000000001,83,79,94.34,7.800000000000001,32.78
5153,2014-11-26 06:00:00,78.52799999999999,28.323999999999998,399.349,101.97200000000001,83,79,94.34,3.9000000000000004,32.813
5154,2014-11-26 06:30:00,78.336,28.323999999999998,404.68399999999997,103.03200000000001,83,79,94.34,3.9000000000000004,32.813
5155,2014-11-26 07:00:00,83.03999999999999,28.712,449.789,108.54400000000001,83,77,87.98,3.9000000000000004,32.813
5156,2014-11-26 07:30:00,104.25599999999999,30.652,585.298,140.662,83,77,87.98,6.5,32.813
5157,2014-11-26 08:00:00,102.33599999999998,30.555,557.75,133.87800000000001,85,77,83.74000000000001,7.800000000000001,32.846000000000004
5158,2014-11-26 08:30:00,99.264,30.652,577.9259999999999,137.16400000000002,86,79,83.74000000000001,7.800000000000001,32.846000000000004
5159,2014-11-26 09:00:00,97.824,30.361,559.011,131.334,86,77,78.44,7.800000000000001,32.879000000000005
5160,2014-11-26 09:30:00,97.824,30.458,563.764,133.454,88,79,78.44,11.700000000000001,32.879000000000005
5161,2014-11-26 10:00:00,98.496,30.749,571.33,136.952,88,79,78.44,10.4,32.879000000000005
5162,2014-11-26 10:30:00,101.568,31.137,584.425,142.46400000000003,90,77,69.96000000000001,13.0,32.879000000000005
5163,2014-11-26 11:00:00,102.72,31.525,597.423,147.552,90,79,74.2,16.900000000000002,32.879000000000005
5164,2014-11-26 11:30:00,104.352,31.719,599.654,150.096,92,79,69.96000000000001,15.600000000000001,32.846000000000004
5165,2014-11-26 12:00:00,102.33599999999998,31.719,600.236,149.77800000000002,90,77,69.96000000000001,15.600000000000001,32.846000000000004
5166,2014-11-26 12:30:00,103.584,31.719,599.848,150.202,92,77,65.72,15.600000000000001,32.846000000000004
5167,2014-11-26 13:00:00,103.104,31.912999999999997,597.52,150.096,92,77,65.72,15.600000000000001,32.846000000000004
5168,2014-11-26 13:30:00,102.624,32.107,598.3929999999999,150.94400000000002,92,77,65.72,15.600000000000001,32.813
5169,2014-11-26 14:00:00,104.64,32.204,598.2959999999999,151.36800000000002,92,77,65.72,16.900000000000002,32.813
5170,2014-11-26 14:30:00,103.67999999999999,32.01,601.497,150.52,92,77,65.72,15.600000000000001,32.78
5171,2014-11-26 15:00:00,105.11999999999999,32.397999999999996,598.587,151.686,92,79,69.96000000000001,16.900000000000002,32.78
5172,2014-11-26 15:30:00,108.864,32.495,605.474,151.686,92,79,69.96000000000001,15.600000000000001,32.78
5173,2014-11-26 16:00:00,111.55199999999999,32.397999999999996,609.2570000000001,151.686,92,77,65.72,16.900000000000002,32.747
5174,2014-11-26 16:30:00,110.496,32.204,611.682,151.58,92,77,65.72,15.600000000000001,32.747
5175,2014-11-26 17:00:00,109.152,32.204,610.3240000000001,152.216,90,79,74.2,15.600000000000001,32.747
5176,2014-11-26 17:30:00,105.984,31.427999999999997,604.795,149.77800000000002,90,79,74.2,15.600000000000001,32.747
5177,2014-11-26 18:00:00,101.37599999999999,30.942999999999998,579.5749999999999,140.026,88,79,78.44,13.0,32.78
5178,2014-11-26 18:30:00,98.496,30.942999999999998,565.025,136.422,86,79,83.74000000000001,13.0,32.78
5179,2014-11-26 19:00:00,93.98400000000001,30.749,542.715,129.956,86,79,83.74000000000001,15.600000000000001,32.78
5180,2014-11-26 19:30:00,86.68799999999999,29.973,480.15,112.784,86,79,83.74000000000001,13.0,32.813
5181,2014-11-26 20:00:00,87.264,29.876,477.628,111.30000000000001,85,79,89.04,10.4,32.813
5182,2014-11-26 20:30:00,87.648,29.779,466.76399999999995,111.406,85,79,89.04,6.5,32.846000000000004
5183,2014-11-26 21:00:00,87.264,29.876,464.921,112.36,85,79,89.04,7.800000000000001,32.846000000000004
5184,2014-11-26 21:30:00,85.34400000000001,29.682000000000002,454.34799999999996,110.876,85,79,89.04,6.5,32.846000000000004
5185,2014-11-26 22:00:00,85.728,29.488,451.341,108.438,85,79,89.04,6.5,32.879000000000005
5186,2014-11-26 22:30:00,84.47999999999999,29.293999999999997,445.715,107.696,83,79,94.34,3.9000000000000004,32.879000000000005
5187,2014-11-26 23:00:00,84.576,29.293999999999997,443.096,107.802,83,79,94.34,3.9000000000000004,32.879000000000005
5188,2014-11-26 23:30:00,83.03999999999999,29.197,434.172,108.54400000000001,85,79,89.04,7.800000000000001,32.879000000000005
5189,2014-11-27 00:00:00,79.584,29.002999999999997,423.308,106.424,85,79,89.04,7.800000000000001,32.846000000000004
5190,2014-11-27 00:30:00,76.89599999999999,28.517999999999997,393.23799999999994,102.29,83,79,94.34,6.5,32.846000000000004
5191,2014-11-27 01:00:00,76.89599999999999,28.517999999999997,389.649,101.76,83,79,94.34,3.9000000000000004,32.846000000000004
5192,2014-11-27 01:30:00,76.992,28.421,385.284,100.7,83,79,94.34,6.5,32.813
5193,2014-11-27 02:00:00,75.84,28.323999999999998,386.642,99.746,83,79,94.34,3.9000000000000004,32.813
5194,2014-11-27 02:30:00,75.648,28.227,383.635,98.58,83,79,94.34,6.5,32.813
5195,2014-11-27 03:00:00,76.032,28.13,385.866,98.898,83,77,87.98,6.5,32.78
5196,2014-11-27 03:30:00,76.416,28.227,391.104,100.382,83,77,87.98,3.9000000000000004,32.78
5197,2014-11-27 04:00:00,76.032,28.032999999999998,385.672,98.368,83,77,87.98,6.5,32.78
5198,2014-11-27 04:30:00,75.744,27.936,385.47799999999995,98.68599999999999,83,77,87.98,6.5,32.78
5199,2014-11-27 05:00:00,76.8,27.936,392.268,98.792,83,77,87.98,7.800000000000001,32.78
5200,2014-11-27 05:30:00,78.24,28.13,401.677,101.23,83,79,94.34,7.800000000000001,32.78
5201,2014-11-27 06:00:00,76.992,27.936,392.268,98.58,83,79,94.34,3.9000000000000004,32.813
5202,2014-11-27 06:30:00,77.568,27.936,397.991,98.792,83,79,94.34,3.9000000000000004,32.813
5203,2014-11-27 07:00:00,82.17599999999999,28.323999999999998,445.715,104.62200000000001,83,77,87.98,3.9000000000000004,32.813
5204,2014-11-27 07:30:00,100.32,30.07,567.547,131.546,83,77,87.98,6.5,32.813
5205,2014-11-27 08:00:00,97.92,30.167,550.766,128.366,85,77,83.74000000000001,7.800000000000001,32.846000000000004
5206,2014-11-27 08:30:00,97.824,30.458,558.235,132.288,86,79,83.74000000000001,7.800000000000001,32.846000000000004
5207,2014-11-27 09:00:00,99.36,30.749,568.614,135.46800000000002,86,77,78.44,7.800000000000001,32.879000000000005
5208,2014-11-27 09:30:00,99.84,30.846,564.54,136.104,88,79,78.44,11.700000000000001,32.879000000000005
5209,2014-11-27 10:00:00,100.70400000000001,31.330999999999996,581.127,143.1,88,79,78.44,10.4,32.879000000000005
5210,2014-11-27 10:30:00,100.224,31.234,579.09,141.93400000000003,90,77,69.96000000000001,13.0,32.879000000000005
5211,2014-11-27 11:00:00,100.032,31.234,579.09,141.086,90,79,74.2,16.900000000000002,32.879000000000005
5212,2014-11-27 11:30:00,99.45599999999999,31.137,579.769,140.45000000000002,92,79,69.96000000000001,15.600000000000001,32.846000000000004
5213,2014-11-27 12:00:00,101.28,31.622,595.483,147.446,90,77,69.96000000000001,15.600000000000001,32.846000000000004
5214,2014-11-27 12:30:00,101.75999999999999,31.815999999999995,593.252,148.71800000000002,92,77,65.72,15.600000000000001,32.846000000000004
5215,2014-11-27 13:00:00,101.568,31.815999999999995,591.312,147.65800000000002,92,77,65.72,15.600000000000001,32.846000000000004
5216,2014-11-27 13:30:00,103.392,31.815999999999995,595.386,149.46,92,77,65.72,15.600000000000001,32.813
5217,2014-11-27 14:00:00,104.73599999999999,31.912999999999997,593.058,149.46,92,77,65.72,16.900000000000002,32.813
5218,2014-11-27 14:30:00,105.6,32.107,599.072,150.202,92,77,65.72,15.600000000000001,32.78
5219,2014-11-27 15:00:00,107.136,32.300999999999995,603.146,152.00400000000002,92,79,69.96000000000001,16.900000000000002,32.78
5220,2014-11-27 15:30:00,108.76799999999999,32.300999999999995,604.989,152.322,92,79,69.96000000000001,15.600000000000001,32.78
5221,2014-11-27 16:00:00,109.92,32.204,614.3009999999999,152.00400000000002,92,77,65.72,16.900000000000002,32.747
5222,2014-11-27 16:30:00,107.712,31.525,586.85,155.18400000000003,92,77,65.72,15.600000000000001,32.747
5223,2014-11-27 17:00:00,108.0,30.361,723.3290000000001,218.89000000000001,90,79,74.2,15.600000000000001,32.747
5224,2014-11-27 17:30:00,103.104,29.585,623.6129999999999,190.482,90,79,74.2,15.600000000000001,32.747
5225,2014-11-27 18:00:00,95.32799999999999,29.876,590.536,173.84,88,79,78.44,13.0,32.78
5226,2014-11-27 18:30:00,87.072,32.300999999999995,603.8249999999999,151.47400000000002,86,79,83.74000000000001,13.0,32.78
5227,2014-11-27 19:00:00,97.92,31.719,568.808,142.888,86,79,83.74000000000001,15.600000000000001,32.78
5228,2014-11-27 19:30:00,84.288,30.07,462.205,123.70200000000001,86,79,83.74000000000001,13.0,32.813
5229,2014-11-27 20:00:00,86.68799999999999,30.264,484.41799999999995,128.896,85,79,89.04,10.4,32.813
5230,2014-11-27 20:30:00,85.92,30.361,471.517,127.62400000000001,85,79,89.04,6.5,32.846000000000004
5231,2014-11-27 21:00:00,86.01599999999999,30.361,466.76399999999995,127.306,85,79,89.04,7.800000000000001,32.846000000000004
5232,2014-11-27 21:30:00,84.47999999999999,30.167,461.041,125.39800000000001,85,79,89.04,6.5,32.846000000000004
5233,2014-11-27 22:00:00,84.0,30.07,453.86299999999994,123.808,85,79,89.04,6.5,32.879000000000005
5234,2014-11-27 22:30:00,84.384,29.973,447.461,121.58200000000001,83,79,94.34,3.9000000000000004,32.879000000000005
5235,2014-11-27 23:00:00,83.904,29.876,447.752,120.946,83,79,94.34,3.9000000000000004,32.879000000000005
5236,2014-11-27 23:30:00,83.61599999999999,29.779,445.715,120.84,85,79,89.04,7.800000000000001,32.879000000000005
5237,2014-11-28 00:00:00,81.696,29.585,429.419,116.60000000000001,85,79,89.04,7.800000000000001,32.846000000000004
5238,2014-11-28 00:30:00,79.488,29.099999999999998,405.751,109.07400000000001,83,79,94.34,6.5,32.846000000000004
5239,2014-11-28 01:00:00,79.2,28.906,398.08799999999997,107.166,83,79,94.34,3.9000000000000004,32.846000000000004
5240,2014-11-28 01:30:00,78.432,28.808999999999997,389.649,104.94000000000001,83,79,94.34,6.5,32.813
5241,2014-11-28 02:00:00,78.144,28.808999999999997,388.679,104.94000000000001,83,79,94.34,3.9000000000000004,32.813
5242,2014-11-28 02:30:00,78.24,28.906,390.61899999999997,104.94000000000001,83,79,94.34,6.5,32.813
5243,2014-11-28 03:00:00,78.52799999999999,28.808999999999997,392.268,104.94000000000001,83,77,87.98,6.5,32.78
5244,2014-11-28 03:30:00,76.70400000000001,28.712,388.291,104.72800000000001,83,77,87.98,3.9000000000000004,32.78
5245,2014-11-28 04:00:00,76.128,28.808999999999997,390.231,104.94000000000001,83,77,87.98,6.5,32.78
5246,2014-11-28 04:30:00,76.128,28.615,380.143,101.76,83,77,87.98,6.5,32.78
5247,2014-11-28 05:00:00,76.70400000000001,28.712,385.187,103.24400000000001,83,77,87.98,7.800000000000001,32.78
5248,2014-11-28 05:30:00,75.744,28.712,380.919,101.97200000000001,83,79,94.34,7.800000000000001,32.78
5249,2014-11-28 06:00:00,75.36,28.615,375.97200000000004,101.76,83,79,94.34,3.9000000000000004,32.813
5250,2014-11-28 06:30:00,75.45599999999999,28.517999999999997,371.025,100.276,83,79,94.34,3.9000000000000004,32.813
5251,2014-11-28 07:00:00,78.336,28.517999999999997,387.224,102.29,83,77,87.98,3.9000000000000004,32.813
5252,2014-11-28 07:30:00,89.184,29.488,460.75,118.19000000000001,83,77,87.98,6.5,32.813
5253,2014-11-28 08:00:00,90.144,30.264,496.64,123.49000000000001,85,77,83.74000000000001,7.800000000000001,32.846000000000004
5254,2014-11-28 08:30:00,91.104,30.749,527.68,126.882,86,79,83.74000000000001,7.800000000000001,32.846000000000004
5255,2014-11-28 09:00:00,89.28,30.942999999999998,518.174,128.68400000000003,86,77,78.44,7.800000000000001,32.879000000000005
5256,2014-11-28 09:30:00,92.25599999999999,31.234,526.71,129.002,88,79,78.44,11.700000000000001,32.879000000000005
5257,2014-11-28 10:00:00,91.96799999999999,31.234,524.5759999999999,130.486,88,79,78.44,10.4,32.879000000000005
5258,2014-11-28 10:30:00,92.448,31.234,526.419,128.366,90,77,69.96000000000001,13.0,32.879000000000005
5259,2014-11-28 11:00:00,92.25599999999999,31.234,524.77,129.214,90,79,74.2,16.900000000000002,32.879000000000005
5260,2014-11-28 11:30:00,91.584,31.137,516.719,129.32,92,79,69.96000000000001,15.600000000000001,32.846000000000004
5261,2014-11-28 12:00:00,91.488,30.942999999999998,515.264,126.988,90,77,69.96000000000001,15.600000000000001,32.846000000000004
5262,2014-11-28 12:30:00,92.352,31.234,522.2479999999999,128.578,92,77,65.72,15.600000000000001,32.846000000000004
5263,2014-11-28 13:00:00,92.06400000000001,31.427999999999997,524.285,131.864,92,77,65.72,15.600000000000001,32.846000000000004
5264,2014-11-28 13:30:00,91.104,31.234,515.8459999999999,130.804,92,77,65.72,15.600000000000001,32.813
5265,2014-11-28 14:00:00,91.29599999999999,31.234,517.107,130.274,92,77,65.72,16.900000000000002,32.813
5266,2014-11-28 14:30:00,91.776,31.427999999999997,521.0840000000001,131.758,92,77,65.72,15.600000000000001,32.78
5267,2014-11-28 15:00:00,91.488,31.330999999999996,520.017,131.016,92,79,69.96000000000001,16.900000000000002,32.78
5268,2014-11-28 15:30:00,90.24,31.04,516.04,128.79000000000002,92,79,69.96000000000001,15.600000000000001,32.78
5269,2014-11-28 16:00:00,89.856,30.942999999999998,508.47400000000005,126.56400000000001,92,77,65.72,16.900000000000002,32.747
5270,2014-11-28 16:30:00,89.75999999999999,30.942999999999998,510.317,127.518,92,77,65.72,15.600000000000001,32.747
5271,2014-11-28 17:00:00,89.37599999999999,30.942999999999998,505.85499999999996,127.09400000000001,90,79,74.2,15.600000000000001,32.747
5272,2014-11-28 17:30:00,87.84,30.652,491.49899999999997,132.5,90,79,74.2,15.600000000000001,32.747
5273,2014-11-28 18:00:00,87.84,30.749,494.021,133.454,88,79,78.44,13.0,32.78
5274,2014-11-28 18:30:00,88.032,30.749,494.506,133.56,86,79,83.74000000000001,13.0,32.78
5275,2014-11-28 19:00:00,86.39999999999999,30.555,478.404,131.016,86,79,83.74000000000001,15.600000000000001,32.78
5276,2014-11-28 19:30:00,81.98400000000001,29.973,444.551,121.37,86,79,83.74000000000001,13.0,32.813
5277,2014-11-28 20:00:00,82.08,29.973,446.782,121.052,85,79,89.04,10.4,32.813
5278,2014-11-28 20:30:00,82.17599999999999,30.07,447.946,122.006,85,79,89.04,6.5,32.846000000000004
5279,2014-11-28 21:00:00,81.98400000000001,29.973,444.357,121.688,85,79,89.04,7.800000000000001,32.846000000000004
5280,2014-11-28 21:30:00,81.408,29.779,436.015,119.038,85,79,89.04,6.5,32.846000000000004
5281,2014-11-28 22:00:00,83.424,29.973,452.69899999999996,122.43,85,79,89.04,6.5,32.879000000000005
5282,2014-11-28 22:30:00,83.03999999999999,29.973,444.842,121.79400000000001,83,79,94.34,3.9000000000000004,32.879000000000005
5283,2014-11-28 23:00:00,83.232,30.07,452.117,123.49000000000001,83,79,94.34,3.9000000000000004,32.879000000000005
5284,2014-11-28 23:30:00,83.904,30.07,452.69899999999996,123.596,85,79,89.04,7.800000000000001,32.879000000000005
5285,2014-11-29 00:00:00,82.464,29.973,440.57399999999996,121.37,85,79,89.04,7.800000000000001,32.846000000000004
5286,2014-11-29 00:30:00,79.392,29.488,413.21999999999997,114.162,83,79,94.34,6.5,32.846000000000004
5287,2014-11-29 01:00:00,79.872,29.488,409.631,111.61800000000001,83,79,94.34,3.9000000000000004,32.846000000000004
5288,2014-11-29 01:30:00,80.06400000000001,29.293999999999997,391.104,108.438,83,79,94.34,6.5,32.813
5289,2014-11-29 02:00:00,79.584,29.099999999999998,387.127,107.06,83,79,94.34,3.9000000000000004,32.813
5290,2014-11-29 02:30:00,76.224,29.002999999999997,378.00899999999996,104.94000000000001,83,79,94.34,6.5,32.813
5291,2014-11-29 03:00:00,77.28,29.099999999999998,390.328,105.682,83,77,87.98,6.5,32.78
5292,2014-11-29 03:30:00,77.568,29.099999999999998,397.312,107.59,83,77,87.98,3.9000000000000004,32.78
5293,2014-11-29 04:00:00,77.28,29.002999999999997,389.746,107.06,83,77,87.98,6.5,32.78
5294,2014-11-29 04:30:00,77.184,29.099999999999998,394.305,108.12,83,77,87.98,6.5,32.78
5295,2014-11-29 05:00:00,76.992,29.099999999999998,391.589,107.378,83,77,87.98,7.800000000000001,32.78
5296,2014-11-29 05:30:00,76.32,28.906,386.545,104.94000000000001,83,79,94.34,7.800000000000001,32.78
5297,2014-11-29 06:00:00,75.264,28.712,373.25600000000003,101.65400000000001,83,79,94.34,3.9000000000000004,32.813
5298,2014-11-29 06:30:00,75.648,28.615,376.06899999999996,101.76,83,79,94.34,3.9000000000000004,32.813
5299,2014-11-29 07:00:00,78.24,28.808999999999997,396.051,104.94000000000001,83,77,87.98,3.9000000000000004,32.813
5300,2014-11-29 07:30:00,84.0,29.585,449.304,115.328,83,77,87.98,6.5,32.813
5301,2014-11-29 08:00:00,87.36,30.264,473.651,126.352,85,77,83.74000000000001,7.800000000000001,32.846000000000004
5302,2014-11-29 08:30:00,86.88,30.749,478.986,132.818,86,79,83.74000000000001,7.800000000000001,32.846000000000004
5303,2014-11-29 09:00:00,89.088,30.846,500.617,131.65200000000002,86,77,78.44,7.800000000000001,32.879000000000005
5304,2014-11-29 09:30:00,87.84,30.846,496.54299999999995,132.818,88,79,78.44,11.700000000000001,32.879000000000005
5305,2014-11-29 10:00:00,86.592,30.749,487.522,133.03,88,79,78.44,10.4,32.879000000000005
5306,2014-11-29 10:30:00,86.88,30.749,495.08799999999997,134.09,90,77,69.96000000000001,13.0,32.879000000000005
5307,2014-11-29 11:00:00,89.568,31.04,500.22900000000004,134.09,90,79,74.2,16.900000000000002,32.879000000000005
5308,2014-11-29 11:30:00,88.70400000000001,31.330999999999996,494.021,138.64800000000002,92,79,69.96000000000001,15.600000000000001,32.846000000000004
5309,2014-11-29 12:00:00,88.70400000000001,31.719,512.742,145.008,90,77,69.96000000000001,15.600000000000001,32.846000000000004
5310,2014-11-29 12:30:00,89.088,32.107,528.4559999999999,149.142,92,77,65.72,15.600000000000001,32.846000000000004
5311,2014-11-29 13:00:00,88.512,32.01,524.867,141.93400000000003,92,77,65.72,15.600000000000001,32.846000000000004
5312,2014-11-29 13:30:00,86.97599999999998,31.815999999999995,512.354,146.28,92,77,65.72,15.600000000000001,32.813
5313,2014-11-29 14:00:00,86.68799999999999,31.719,510.51099999999997,144.266,92,77,65.72,16.900000000000002,32.813
5314,2014-11-29 14:30:00,87.072,31.719,512.354,145.008,92,77,65.72,15.600000000000001,32.78
5315,2014-11-29 15:00:00,87.16799999999999,31.815999999999995,518.853,146.386,92,79,69.96000000000001,16.900000000000002,32.78
5316,2014-11-29 15:30:00,86.784,31.719,514.0029999999999,144.69,92,79,69.96000000000001,15.600000000000001,32.78
5317,2014-11-29 16:00:00,86.88,31.815999999999995,517.6890000000001,146.492,92,77,65.72,16.900000000000002,32.747
5318,2014-11-29 16:30:00,87.16799999999999,31.815999999999995,514.294,146.068,92,77,65.72,15.600000000000001,32.747
5319,2014-11-29 17:00:00,86.112,31.525,506.53400000000005,142.888,90,79,74.2,15.600000000000001,32.747
5320,2014-11-29 17:30:00,85.728,31.427999999999997,497.02799999999996,141.086,90,79,74.2,15.600000000000001,32.747
5321,2014-11-29 18:00:00,85.824,31.427999999999997,496.349,140.556,88,79,78.44,13.0,32.78
5322,2014-11-29 18:30:00,85.34400000000001,31.234,488.589,137.16400000000002,86,79,83.74000000000001,13.0,32.78
5323,2014-11-29 19:00:00,84.672,31.234,485.679,137.376,86,79,83.74000000000001,15.600000000000001,32.78
5324,2014-11-29 19:30:00,83.03999999999999,30.846,471.808,132.606,86,79,83.74000000000001,13.0,32.813
5325,2014-11-29 20:00:00,82.65599999999999,30.652,467.443,129.956,85,79,89.04,10.4,32.813
5326,2014-11-29 20:30:00,81.98400000000001,30.361,458.81,126.56400000000001,85,79,89.04,6.5,32.846000000000004
5327,2014-11-29 21:00:00,83.424,30.361,466.47299999999996,126.56400000000001,85,79,89.04,7.800000000000001,32.846000000000004
5328,2014-11-29 21:30:00,79.488,29.973,449.304,122.96000000000001,85,79,89.04,6.5,32.846000000000004
5329,2014-11-29 22:00:00,79.776,29.876,451.92299999999994,120.946,85,79,89.04,6.5,32.879000000000005
5330,2014-11-29 22:30:00,79.96799999999999,29.779,451.826,121.158,83,79,94.34,3.9000000000000004,32.879000000000005
5331,2014-11-29 23:00:00,80.06400000000001,29.779,452.02,120.522,83,79,94.34,3.9000000000000004,32.879000000000005
5332,2014-11-29 23:30:00,79.872,29.779,448.334,120.416,85,79,89.04,7.800000000000001,32.879000000000005
5333,2014-11-30 00:00:00,77.472,29.779,437.276,118.50800000000001,85,79,89.04,7.800000000000001,32.846000000000004
5334,2014-11-30 00:30:00,74.112,29.391,403.326,111.08800000000001,83,79,94.34,6.5,32.846000000000004
5335,2014-11-30 01:00:00,74.39999999999999,29.391,401.289,110.24000000000001,83,79,94.34,3.9000000000000004,32.846000000000004
5336,2014-11-30 01:30:00,74.112,29.197,400.416,109.39200000000001,83,79,94.34,6.5,32.813
5337,2014-11-30 02:00:00,73.24799999999999,29.002999999999997,391.492,106.212,83,79,94.34,3.9000000000000004,32.813
5338,2014-11-30 02:30:00,72.864,28.906,389.746,104.94000000000001,83,79,94.34,6.5,32.813
5339,2014-11-30 03:00:00,73.53599999999999,28.906,393.529,106.0,83,77,87.98,6.5,32.78
5340,2014-11-30 03:30:00,75.072,29.002999999999997,397.312,107.908,83,77,87.98,3.9000000000000004,32.78
5341,2014-11-30 04:00:00,73.44,28.906,393.23799999999994,105.47,83,77,87.98,6.5,32.78
5342,2014-11-30 04:30:00,73.53599999999999,28.906,397.991,107.06,83,77,87.98,6.5,32.78
5343,2014-11-30 05:00:00,74.97599999999998,29.002999999999997,406.236,108.65,83,77,87.98,7.800000000000001,32.78
5344,2014-11-30 05:30:00,77.472,29.391,427.188,114.586,83,79,94.34,7.800000000000001,32.78
5345,2014-11-30 06:00:00,75.744,29.099999999999998,409.72799999999995,110.45200000000001,83,79,94.34,3.9000000000000004,32.813
5346,2014-11-30 06:30:00,79.008,29.585,445.715,117.02400000000002,83,79,94.34,3.9000000000000004,32.813
5347,2014-11-30 07:00:00,87.648,30.167,505.37,124.97400000000002,83,77,87.98,3.9000000000000004,32.813
5348,2014-11-30 07:30:00,103.776,31.330999999999996,604.892,147.764,83,77,87.98,6.5,32.813
5349,2014-11-30 08:00:00,101.664,30.942999999999998,578.9929999999999,138.86,85,77,83.74000000000001,7.800000000000001,32.846000000000004
5350,2014-11-30 08:30:00,92.25599999999999,30.555,558.6229999999999,130.698,86,79,83.74000000000001,7.800000000000001,32.846000000000004
5351,2014-11-30 09:00:00,94.848,30.555,560.9509999999999,132.076,86,77,78.44,7.800000000000001,32.879000000000005
5352,2014-11-30 09:30:00,92.73599999999999,30.555,549.214,129.426,88,79,78.44,11.700000000000001,32.879000000000005
5353,2014-11-30 10:00:00,91.872,30.555,549.7959999999999,129.426,88,79,78.44,10.4,32.879000000000005
5354,2014-11-30 10:30:00,91.392,30.555,548.6320000000001,128.048,90,77,69.96000000000001,13.0,32.879000000000005
5355,2014-11-30 11:00:00,90.81599999999999,30.361,542.6179999999999,126.352,90,79,74.2,16.900000000000002,32.879000000000005
5356,2014-11-30 11:30:00,91.488,30.555,548.729,127.94200000000001,92,79,69.96000000000001,15.600000000000001,32.846000000000004
5357,2014-11-30 12:00:00,77.856,30.167,544.558,138.22400000000002,90,77,69.96000000000001,15.600000000000001,32.846000000000004
5358,2014-11-30 12:30:00,88.224,31.622,598.005,150.52,92,77,65.72,15.600000000000001,32.846000000000004
5359,2014-11-30 13:00:00,93.504,31.622,573.367,143.63,92,77,65.72,15.600000000000001,32.846000000000004
5360,2014-11-30 13:30:00,94.368,31.815999999999995,584.91,147.976,92,77,65.72,15.600000000000001,32.813
5361,2014-11-30 14:00:00,97.056,32.107,591.6999999999999,151.156,92,77,65.72,16.900000000000002,32.813
5362,2014-11-30 14:30:00,99.16799999999999,30.749,608.869,177.656,92,77,65.72,15.600000000000001,32.78
5363,2014-11-30 15:00:00,82.368,30.846,587.626,143.736,92,79,69.96000000000001,16.900000000000002,32.78
5364,2014-11-30 15:30:00,93.6,30.361,571.136,159.0,92,79,69.96000000000001,15.600000000000001,32.78
